Date,Sector,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2020-05-08 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-11 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-12 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-13 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-14 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-15 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-18 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-19 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-20 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-21 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-22 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-26 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-27 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-28 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Energy,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Financials,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Materials,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-05-29 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-01 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-02 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-03 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-04 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-05 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-08 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-09 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-10 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-11 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-12 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-15 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-16 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-17 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-18 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-19 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-22 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-23 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-24 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-25 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-26 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-29 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Energy,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Financials,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Materials,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-06-30 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Energy,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Financials,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Health Care,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Industrials,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Information Technology,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Materials,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Real Estate,,,,,,,,,,,
2020-07-01 00:00:00-04:00,Utilities,,,,,,,,,,,
2020-07-02 00:00:00-04:00,Communication Services,,,,,,,,,,,
2020-07-02 00:00:00-04:00,Consumer Discretionary,,,,,,,,,,,
2020-07-02 00:00:00-04:00,Consumer Staples,,,,,,,,,,,
2020-07-02 00:00:00-04:00,Energy,,,,,,,,,,,
